Date,High,Low,Open,Close,Volume,Adj Close
1994-06-07,19.625,19.125,19.125,19.375,1595400.0,6.023195743560791
1994-06-08,19.375,19.125,19.375,19.25,162400.0,5.984334468841553
1994-06-09,19.25,19.125,19.25,19.25,76200.0,5.984334468841553
1994-06-10,19.25,19.0,19.25,19.125,110500.0,5.945480823516846
1994-06-13,19.125,19.0,19.125,19.125,51200.0,5.945480823516846
1994-06-14,19.25,19.125,19.125,19.25,28100.0,5.984334468841553
1994-06-15,19.5,19.125,19.25,19.25,96700.0,5.984334468841553
1994-06-16,19.25,19.125,19.25,19.125,19800.0,5.945480823516846
1994-06-17,19.25,19.0,19.125,19.0,56000.0,5.906618595123291
1994-06-20,19.125,19.0,19.0,19.125,43500.0,5.945480823516846
1994-06-21,19.125,19.0,19.125,19.0,34700.0,5.906618595123291
1994-06-22,19.125,19.0,19.0,19.0,29500.0,5.906618595123291
1994-06-23,19.125,18.75,19.0,18.75,67900.0,5.82889986038208
1994-06-24,18.625,18.125,18.625,18.375,72500.0,5.736796855926514
1994-06-27,18.375,17.25,18.375,17.875,70100.0,5.580694675445557
1994-06-28,18.125,17.5,17.875,17.625,64700.0,5.502642631530762
1994-06-29,18.125,17.75,17.75,17.875,25100.0,5.580694675445557
1994-06-30,18.0,17.625,17.875,17.625,26100.0,5.502642631530762
1994-07-01,17.75,17.375,17.625,17.75,25500.0,5.541668891906738
1994-07-05,17.875,17.75,17.75,17.875,2900.0,5.580694675445557
1994-07-06,17.875,17.5,17.875,17.625,33600.0,5.502642631530762
1994-07-07,17.875,17.625,17.625,17.625,30500.0,5.502642631530762
1994-07-08,17.875,17.625,17.625,17.625,30200.0,5.502642631530762
1994-07-11,17.875,17.5,17.625,17.75,29300.0,5.541668891906738
1994-07-12,17.875,17.625,17.75,17.75,11700.0,5.541668891906738
1994-07-13,17.875,17.625,17.75,17.75,37800.0,5.541668891906738
1994-07-14,17.875,17.625,17.75,17.875,24600.0,5.580694675445557
1994-07-15,18.0,17.875,17.875,18.0,15000.0,5.619718551635742
1994-07-18,18.0,17.875,18.0,18.0,22900.0,5.619718551635742
1994-07-19,18.5,18.0,18.0,18.5,25700.0,5.775825500488281
1994-07-20,18.5,18.125,18.5,18.25,15900.0,5.697772979736328
1994-07-21,18.25,18.0,18.25,18.25,16000.0,5.697772979736328
1994-07-22,18.5,18.25,18.25,18.375,18800.0,5.736796855926514
1994-07-25,18.5,18.25,18.375,18.5,20100.0,5.775825500488281
1994-07-26,18.625,18.375,18.5,18.5,14200.0,5.775825500488281
1994-07-27,18.375,18.125,18.375,18.25,10100.0,5.697772979736328
