,,high,low,adjclose,volume
AIG,2012-01-03,24.5,23.729999542236328,21.57236099243164,4221700.0
AIG,2012-01-04,24.110000610351562,23.709999084472656,21.437925338745117,3697300.0
AIG,2012-01-05,24.100000381469727,23.399999618530273,21.428972244262695,4944100.0
AIG,2012-01-06,24.149999618530273,23.510000228881836,21.097360610961914,5193600.0
AIG,2012-01-09,24.0,23.5,21.509626388549805,4125600.0
AIG,2012-01-10,25.34000015258789,24.360000610351562,22.46860122680664,7599800.0
AIG,2012-01-11,25.489999771118164,24.770000457763672,22.737470626831055,4432900.0
AIG,2012-01-12,25.649999618530273,25.079999923706055,22.79124641418457,3444400.0
AIG,2012-01-13,25.040000915527344,24.399999618530273,22.361051559448242,3256300.0
AIG,2012-01-17,25.420000076293945,24.3700008392334,22.011518478393555,4504400.0
AIG,2012-01-18,25.25,24.15999984741211,22.612001419067383,4917400.0
AIG,2012-01-19,25.790000915527344,25.270000457763672,22.89879035949707,4005900.0
AIG,2012-01-20,25.84000015258789,25.31999969482422,22.988412857055664,4950600.0
AIG,2012-01-23,25.899999618530273,25.290000915527344,22.80021095275879,3529100.0
AIG,2012-01-24,25.3799991607666,24.75,22.69265365600586,3695100.0
AIG,2012-01-25,25.450000762939453,24.8799991607666,22.68369483947754,5308100.0
AIG,2012-01-26,25.600000381469727,24.940000534057617,22.531339645385742,5449000.0
AIG,2012-01-27,25.549999237060547,24.84000015258789,22.629919052124023,5056100.0
AIG,2012-01-30,25.34000015258789,24.65999984741211,22.585105895996094,3602200.0
AIG,2012-01-31,25.6299991607666,24.90999984741211,22.50444793701172,3666200.0
AIG,2012-02-01,26.920000076293945,25.360000610351562,23.8398380279541,9969600.0
AIG,2012-02-02,26.790000915527344,26.09000015258789,23.579931259155273,5008400.0
AIG,2012-02-03,27.690000534057617,26.719999313354492,24.350692749023438,9311100.0
AIG,2012-02-06,27.020000457763672,26.520000457763672,24.01908302307129,4808000.0
AIG,2012-02-07,27.010000228881836,26.559999465942383,23.929462432861328,4244700.0
AIG,2012-02-08,27.1299991607666,26.540000915527344,24.234182357788086,4609600.0
AIG,2012-02-09,27.799999237060547,27.100000381469727,24.512014389038086,5493100.0
AIG,2012-02-10,26.969999313354492,26.5,23.893613815307617,4104000.0
AIG,2012-02-13,27.399999618530273,26.760000228881836,24.037006378173828,3529700.0
AIG,2012-02-14,26.799999237060547,26.239999771118164,23.8398380279541,3779000.0
AIG,2012-02-15,26.93000030517578,26.40999984741211,23.741252899169922,3474900.0
AIG,2012-02-16,27.299999237060547,26.479999542236328,24.449281692504883,4927000.0
AIG,2012-02-17,27.389999389648438,27.040000915527344,24.404464721679688,2970900.0
AIG,2012-02-21,27.549999237060547,27.100000381469727,24.49408721923828,3839000.0
AIG,2012-02-22,27.940000534057617,27.219999313354492,24.798812866210938,6631900.0
AIG,2012-02-23,28.100000381469727,27.479999542236328,25.08560562133789,7850500.0
AIG,2012-02-24,30.09000015258789,28.0,25.462020874023438,18341900.0
AIG,2012-02-27,28.790000915527344,28.030000686645508,25.686079025268555,7524800.0
AIG,2012-02-28,29.09000015258789,28.559999465942383,25.954944610595703,9739200.0
AIG,2012-02-29,29.59000015258789,28.729999542236328,26.187971115112305,7310400.0
AIG,2012-03-01,29.989999771118164,29.260000228881836,26.394107818603516,6683800.0
AIG,2012-03-02,29.8700008392334,28.43000030517578,26.707786560058594,11832900.0
AIG,2012-03-05,31.299999237060547,29.489999771118164,27.23656463623047,14491400.0
AIG,2012-03-06,29.84000015258789,28.850000381469727,26.03561019897461,11485100.0
AIG,2012-03-07,29.920000076293945,29.1200008392334,26.394107818603516,9158700.0
AIG,2012-03-08,28.780000686645508,28.309999465942383,25.372398376464844,77999300.0
AIG,2012-03-09,28.68000030517578,28.229999542236328,25.318626403808594,23337500.0
AIG,2012-03-12,28.40999984741211,27.8799991607666,25.229000091552734,11441900.0
AIG,2012-03-13,28.5,27.93000030517578,25.453062057495117,13495400.0
AIG,2012-03-14,28.510000228881836,28.170000076293945,25.318626403808594,11863200.0
AIG,2012-03-15,28.3799991607666,28.049999237060547,25.16626739501953,13303000.0
AIG,2012-03-16,28.3799991607666,27.889999389648438,25.121456146240234,11431500.0
AIG,2012-03-19,28.030000686645508,27.700000762939453,24.915321350097656,10576500.0
AIG,2012-03-20,28.469999313354492,27.600000381469727,25.38136100769043,15772100.0
AIG,2012-03-21,28.649999618530273,28.149999618530273,25.53371810913086,11103200.0
AIG,2012-03-22,28.299999237060547,27.709999084472656,25.076637268066406,10417100.0
AIG,2012-03-23,28.31999969482422,27.979999542236328,25.336549758911133,8350900.0
AIG,2012-03-26,29.200000762939453,28.540000915527344,26.04457664489746,18982700.0
AIG,2012-03-27,30.450000762939453,29.15999984741211,26.591276168823242,28527400.0
AIG,2012-03-28,30.1299991607666,29.280000686645508,26.618160247802734,14985100.0
AIG,2012-03-29,30.010000228881836,29.100000381469727,26.833263397216797,12476700.0
AIG,2012-03-30,30.920000076293945,30.100000381469727,27.630908966064453,19838900.0
AIG,2012-04-02,31.290000915527344,30.450000762939453,27.93562889099121,16755300.0
AIG,2012-04-03,31.40999984741211,30.3700008392334,27.66676139831543,13932000.0
AIG,2012-04-04,32.9900016784668,30.920000076293945,29.145545959472656,38383900.0
AIG,2012-04-05,33.45000076293945,32.150001525878906,29.477155685424805,18230800.0
AIG,2012-04-09,32.59000015258789,31.93000030517578,28.670543670654297,12633200.0
AIG,2012-04-10,32.79999923706055,31.020000457763672,27.998367309570312,21009500.0
AIG,2012-04-11,32.02000045776367,31.600000381469727,28.56299591064453,10170600.0
AIG,2012-04-12,33.34000015258789,31.90999984741211,29.781875610351562,20275100.0
AIG,2012-04-13,33.06999969482422,32.43000030517578,29.109695434570312,10230900.0
AIG,2012-04-16,33.130001068115234,32.11000061035156,29.405452728271484,8213200.0
AIG,2012-04-17,33.2599983215332,32.47999954223633,29.324790954589844,9401200.0
AIG,2012-04-18,33.150001525878906,32.41999816894531,29.20827865600586,9083400.0
AIG,2012-04-19,32.79999923706055,32.0099983215332,28.921493530273438,9499900.0
AIG,2012-04-20,32.7400016784668,31.950000762939453,28.7332820892334,8496700.0
AIG,2012-04-23,32.130001068115234,31.299999237060547,28.76016616821289,7954500.0
AIG,2012-04-24,32.56999969482422,31.829999923706055,29.038000106811523,6672100.0
AIG,2012-04-25,33.220001220703125,32.209999084472656,29.423381805419922,8892300.0
AIG,2012-04-26,33.959999084472656,32.459999084472656,30.212055206298828,13586400.0
AIG,2012-04-27,34.90999984741211,33.40999984741211,30.884241104125977,13883700.0
AIG,2012-04-30,34.540000915527344,33.619998931884766,30.498859405517578,9940700.0
AIG,2012-05-01,35.040000915527344,34.0,30.776683807373047,9601400.0
AIG,2012-05-02,34.869998931884766,33.79999923706055,31.15310287475586,8684800.0
AIG,2012-05-03,35.04999923706055,34.0,30.597444534301758,14125900.0
